Ekuban,Genoa,A,50.75,59,64,40,40,,,,,,,,,,,,,,,11/20,3/5,3/5
Tavsan,Verona,A,50.75,48,55,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
VITINHA VITOR MANUEL,Genoa,A,50.25,40,61,40,60,,,,,Outsider,,,,,,,Assistman,,,21/30,4/7,3/5
RAFIA HAMZA,Lecce,A,49.75,54,65,40,40,,,,,,,,,,,,,,,11/20,0/3,0/3
Castro S.,Bologna,A,49.75,57,62,20,60,,,,,,,,,,,Goleador,,,,0/10,3/5,0/3
Success,Udinese,A,49.5,57,61,40,40,,,,,,,,,,,,,,,11/20,0/3,0/3
Shpendi S.,Empoli,A,49.5,39,59,40,60,,,,,,,,,,,,,,,0/10,0/3,0/3
OUDIN REMI,Lecce,A,49.0,64,52,40,40,,,,,,,,,,,,Assistman,,,11/20,3/5,0/3
COSTA JOAO,Roma,A,48.75,59,56,20,60,,,,,,,,,,,,,,,0/10,0/2,0/2
Burnete,Lecce,A,48.0,60,52,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
Partipilo,Parma,A,48.0,51,61,40,40,,,,,,,,,,,,,,,11/20,0/3,0/3
YALCIN GUVEN,Genoa,A,47.75,55,56,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
FINI SEYDOU,Genoa,A,47.75,55,56,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
CHAJIA MOUTIR,Como,A,47.5,52,58,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
BJARKASON BJARKI STEINN,Venezia,A,46.5,50,56,20,60,,,,,,,,,,,,,,,0/10,0/2,0/2
Brenner,Udinese,A,46.5,44,62,40,40,,,,,,,,,,,Goleador,,Rigorista,,21/30,8/11,3/5
CORFITZEN JEPPE,Lecce,A,46.25,51,54,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
PAPADOPOULOS CHRISTOS,Genoa,A,45.25,49,52,20,60,,,,,,,,,,,,,,,0/10,0/3,0/3
Ankeye,Genoa,A,44.0,36,60,20,60,,,,,,,,,,,Goleador,,,,0/10,0/3,0/3
Banda,Lecce,A,43.0,48,44,40,40,,,,,,,,,,,,,,,11/20,0/3,3/5
EKONG EMMANUEL,Empoli,A,35.5,0,62,20,60,,,,,,,,,,,,,,,11/20,3/5,3/5
Raimondo,Venezia,A,34.75,0,59,20,60,,,,,,,,,,,,,,,11/20,3/5,0/3
